id,source,text,label,comprimento,texto_processado
960_0,sms,"Informamos que a sua conta movel efectuou Lev. Conta Movel, em 2021-05-24 11:08:25, no valor de 2.000,00 MZN. Ponto24",Legitimate,117,inform cont movel efectu lev cont movel val mzn pont
961_0,sms,Mano tudo bem? És capaz de fazer um sistema de faturacao para um Despachante Aduaneiro?,Legitimate,87,man tud bem s capaz faz sistem faturaca despach aduan
962_0,sms,"Mana Fátima, envia me os 1000mts no ponto24 número 87545557 pk o meu mpesa atingiu limite.",Legitimate,90,man ftim env mt pont nmer pk mpes ating limit
963_0,sms,Aló mano aquele valor pode enviar para este número 84726658 Vem em nome de atanásio Pedro,Legitimate,89,al man val pod envi nmer vem nom atansi pedr
964_0,sms,"Confirmado 8E1361L0S5H. Aos 1/5/21  as 10:12 AM levantaste 3,000.00MT no agente 115920 - 9-BARRACA SOFTHER. O novo saldo M-Pesa e de  1,963.62MT. M-Pesa e facil!",Legitimate,161,confirm elsh am levant mt agent barrac softh nov sald mpes mt mpes facil
965_0,sms,"M-PESA
EDM Credelec
Recarga 4478 4735 5539 9847 5766
Contador 14319398104
Val Energia 180.93 MT
IVA 19.07 MT
Divida Paga 0 MT
Divida a Pagar 0 MT
Tx Radio 0 MT
Tx Lixo 0 MT
Total Pago 200 MT
Energia 23.7 kwh
Ref 301408028736
M-Pesa e facil!",Legitimate,240,mpes edm credelec recarg cont val energ mt iva mt div pag mt div pag mt tx radi mt tx lix mt total pag mt energ kwh ref mpes facil
966_0,sms,Ta na hora de valorizar,Legitimate,23,ta hor valor
967_0,sms,"AH86AXFONSS Confirmed. 150.00MT sent, the fee was 7.00MT and Stamp duty was 0.14MT to 875072595 - Mobile Money/SIMO on 8/8/23 at 3:55 PM. New M-Pesa balance is 3,607.36MT. M-Pesa e facil!",Legitimate,187,ahaxfons confirmed mt sent the fee wa mt and stamp duty wa mt to mobil moneys on at pm new mpes balanc is mt mpes facil
968_0,sms,"Confirmado 9L889FWP5A2. Aos 8/12/22  as 10:51 AM levantaste 1,000.00MT no agente 121600 - 8-BANCA GERALDO RAFIQUE. O novo saldo M-Pesa e de  4,081.62MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,197,confirm lfwp am levant mt agent banc gerald rafiqu nov sald mpes mt cas duvid lig mpes facil
969_0,sms,Peço para me enviar o valor para o numero em questão mpesa. Fauzio,Legitimate,66,peo envi val numer quest mpes fauzi
970_0,sms,Confirmado 7FJ449L0VXG. O teu saldo  M-Pesa e  198.00MT  aos 19/6/20 as 4:42 PM.M-Pesa e facil!,Legitimate,95,confirm fjlvxg sald mpes mt pmmp facil
971_0,sms,Bom dia em relação a quele assunto envie para este número via MPesa ou Ponto 24,Legitimate,79,bom dia rela quel assunt envi nmer via mpes pont
972_0,sms,8JU772DFA9B Confirmado. Compraste  20.00MT de credito para 846557940 aos 30/10/21 as 7:49 PM o novo saldo M-Pesa e 273.62MTM-Pesa e facil!,Legitimate,138,judfab confirm compr mt credit pm nov sald mpes mtmp facil
973_0,sms,"M-PESA
EDM Credelec
Recarga 6582 1977 6804 1183 3834
Contador 22140499520
Val Energia 115.8 MT
IVA 12.2 MT
Divida Paga 0 MT
Divida a Pagar 0 MT
Tx Radio 12 MT
Tx Lixo 10 MT
Total Pago 150 MT
Energia 15.2 kwh
Ref 927608560617
M-Pesa e facil!",Legitimate,240,mpes edm credelec recarg cont val energ mt iva mt div pag mt div pag mt tx radi mt tx lix mt total pag mt energ kwh ref mpes facil
974_0,sms,"Transferencia da conta cartao 3613145/BCI para conta movel 825723488 no valor de 1.000,00 MZN efectuada com sucesso, em 2018-12-07 20:15:33. Ponto24.",Legitimate,149,transferenc cont carta bci cont movel val mzn efectu sucess pont
975_0,sms,Confirmado 9KT09DR6ZV4. O teu saldo  M-Pesa e  150.62MT  aos 29/11/22 as 10:52 AM.M-Pesa e facil!,Legitimate,97,confirm ktdrzv sald mpes mt ammp facil
976_0,sms,"Viva mano, aqui está o nr com MPesa 84565478 é meu número. Pode enviar neste nr",Legitimate,79,viv man aqu est nr mpes nmer pod envi nest nr
977_0,sms,"Confirmado 9LF99HHOKDJ. Transferiste 50.00MT e a taxa foi de 1.00MT para 845420572 - LASBREY aos 15/12/22 as 9:54 AM. O teu novo saldo M-Pesa e de 326.62MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,201,confirm lfhhokdj transfer mt tax mt lasbrey am nov sald mpes mt cas duvid lig mpes facil
978_0,sms,"Transferencia da conta cartao 3613145/BCI para conta movel 825407883 no valor de 5.000,00 MZN efectuada com sucesso, em 2019-02-23 08:50:40. Ponto24.",Legitimate,149,transferenc cont carta bci cont movel val mzn efectu sucess pont
979_0,sms,"Caro Cliente, para dar lugar a manutencao do sistema, informamos que os servicos M-Pesa estarao indisponiveis das 23h do dia 29 as 07h do dia 30.09.2020",Legitimate,152,car client dar lug manutenca sistem inform serv mpes estara indisponi h dia h dia
980_0,sms,Confirmado 6KQ03AKADNQ. Transferiste 370.00MT para 258845759654 - ALIANCA USSENE aos 26/11/19 as 2:05 PM. O teu novo saldo M-Pesa e de 629.00MT. M-Pesa e facil!,Legitimate,160,confirm kqakadnq transfer mt alianc ussen pm nov sald mpes mt mpes facil
981_0,sms,"Caro Cliente, digita *150# para aceder ao Menu do M-Pesa ou baixa a App Meu M-Pesa atraves do link http://onelink.to/xanf67.",Legitimate,124,car client digit aced menu mpes baix app mpes atrav link
982_0,sms,Bro peço teu Helô. Uma mola básica,Legitimate,34,bro peo hel mol bsic
983_0,sms,"Confirmado 8BD95LYF1ET. Transferiste 770.00MT e a taxa foi de 8.00MT para 846231165 - SHAMIR MAHAMAD aos 13/2/21 as 1:53 PM. O teu novo saldo M-Pesa e de 2,304.62MT. M-Pesa e facil!.",Legitimate,182,confirm bdlyfet transfer mt tax mt sham mahamad pm nov sald mpes mt mpes facil
984_0,sms,Confirmado 7KH652JIZB6. O teu saldo  M-Pesa e  55.00MT  aos 17/11/20 as 5:22 AM.M-Pesa e facil!,Legitimate,95,confirm khjizb sald mpes mt ammp facil
985_0,sms,"Engenheiro, estou com uma situação pretendo uma ajuda de um valor monetário 200 por favor. Na minha conta mpesa número 84758515 Raufo",Legitimate,133,engenh situa pret ajud val monetri favor cont mpes nmer rauf
986_0,sms,Por favor envie aquele valor na minha conta,Legitimate,43,favor envi val cont
987_0,sms,"Caro Cliente, de 18 a 22 de Setembro, a transferencia entre contas M-Pesa e SEM TAXAS. Digita *150#, opcao 1-Transferir dinheiro e ja esta. P/info, liga 100.",Legitimate,157,car client setembr transferenc cont mpes tax digit opca transfer dinh ja pinf lig
988_0,sms,Bom dia mana. Tudo bem? Estou a pedir para enviar-me 1000 meticais gostaria de fazer inscrição na faculdade. bjus,Legitimate,113,bom dia man tud bem ped enviarm metic gost faz inscri faculdad bju
989_0,sms,"Transferencia da conta cartao 3613145/BCI para conta movel 848114048 no valor de 2.000,00 MZN efectuada com sucesso, em 2019-01-26 08:04:16. Ponto24.",Legitimate,149,transferenc cont carta bci cont movel val mzn efectu sucess pont
990_0,sms,Oi o valor envie para o número 847198625 Paulo,Legitimate,46,oi val envi nmer paul
991_0,sms,Bom Dia f****! FALA MAIS das 00:01 ate as 12:00 por apenas 2MT=72MT(pagar via M-Pesa) ou 2MT=60MT(converter com credito) . Responde com M2,Legitimate,138,bom dia f fal ate apen mtmtpag via mpes mtmtconvert credit respond m
992_0,sms,"8BN65NSQMWU confirmado. Recebeste o pagamento de  1,000.00MT  de 999883 - Millennium BIM aos 23/2/21 as 9:28 AM. O novo saldo M-Pesa e de 1,036.62MT M-Pesa e facil!",Legitimate,164,bnnsqmwu confirm receb pag mt millennium bim am nov sald mpes mt mpes facil
993_0,sms,Confirmado 6IP430FEA1Q. Transferiste 210.00MT para 258846823197 - MATIAS COSSA aos 25/9/19 as 1:30 PM. O teu novo saldo M-Pesa e de 409.00MT. M-Pesa e facil!,Legitimate,157,confirm ipfeaq transfer mt mat coss pm nov sald mpes mt mpes facil
994_0,sms,Confirmado 7BO53PL74JL. O teu saldo  M-Pesa e  34.00MT  aos 24/2/20 as 8:41 PM.M-Pesa e facil!,Legitimate,94,confirm bopljl sald mpes mt pmmp facil
995_0,sms,Bom dia/tarde gostaria que me enviasse o valor,Legitimate,46,bom diat gost envi val
996_0,sms,sou fulano estou a pedir aquele meu valor via mpesa,Legitimate,51,fulan ped val via mpes
997_0,sms,"7G904DE6IQY Confirmado. aos  9/7/20 as 4:15 PM 2,000.00MT foi levantando na ATM 000001 - Ponto24.O novo saldo   M-Pesa e de  833.00MT. M-Pesa e facil!",Legitimate,150,gdeiqy confirm pm mt levant atm ponto nov sald mpes mt mpes facil
998_0,sms,"Transferencia da conta cartao 3364428/BCI para conta movel 824551757 no valor de 250,00 MZN efectuada com sucesso, em 2017-08-30 13:09:36. Ponto24.",Legitimate,147,transferenc cont carta bci cont movel val mzn efectu sucess pont
999_0,sms,Kmk broh mandala o tako,Legitimate,23,kmk broh mandal tak
1000_0,sms,"Para confirmar a transaccao no valor de 70000.0 MZN, use o codigo: 365947. Em caso de duvida ligue ao Fala Daki atraves dos nrs. 84/87 0921224 ou 82 9991224.",Legitimate,157,confirm transacca val mzn use codig cas duvid lig fal dak atrav nr
1001_0,sms,Viva Como Vai. Me envia o teu numero de conta BCI para mandar te aquele Valor.,Legitimate,78,viv vai env numer cont bci mand val
1002_0,sms,"Amor...estava a espera de receber sua mensagem de Bom dia.😌
Bom dia babe",Legitimate,72,amorest esper receb mens bom dia bom dia bab
1003_0,sms,"Transferencia para conta movel 848114048 no valor de 1.000,00 MZN efectuada com sucesso, em 2022-06-11 12:01:28. Ponto24.",Legitimate,121,transferenc cont movel val mzn efectu sucess pont
1004_0,sms,Bom dia babe. Tudo bem? Hoje estou a trabalhar no site,Legitimate,54,bom dia bab tud bem hoj trabalh sit
1005_0,sms,"Confirmado 7BB63NDAC9G. Recebeste 1,200.00MT de 258849095172 - V** aos 11/2/20 as 12:15 PM. O teu novo saldo M-Pesa e de 1,205.00MT. M-Pesa e facil!",Legitimate,148,confirm bbndacg receb mt v pm nov sald mpes mt mpes facil
1006_0,sms,"Reencaminhado de +258 87 261 7506:
Boa.Noite O valor manda mi nesse numero 843246615 a m-pesa vem joana antonio.",Legitimate,112,reencaminh boanoit val mand mi ness numer mpes vem joan antoni
1007_0,sms,"Saudações, gostaria de pedir que me enviasse uma valor no mpesa",Legitimate,63,sauda gost ped envi val mpes
1008_0,sms,"Boa tarde Pai, vim por meio dessa mensagem pedir 500 Mt, visto que o valor da mesada que pai enviou não supriu com todas as necessidades desculpa por estar a encomodar a essas horas é que houve um imprevisto. Continuação de um bom dia",Legitimate,234,boa tard pai vim mei dess mens ped mt vist val mes pai envi supr tod necess desculp encomod hor imprevist continua bom dia
1009_0,sms,"Olá, saudações Sr. Salahate, então em relação ao terreno que negociamos há dias, pode transferir a metade do valor para a minha conta, 84552555, Zambo",Legitimate,150,ol sauda sr salahat ent rela terren negoci h dia pod transfer metad val cont zamb
1010_0,sms,Estou a pedir me enviar um valor de 200 Mt pelo número 847145369 . Alina da Amelia Guedes.,Legitimate,90,ped envi val mt nmer alin amel gued
1011_0,sms,"Boa tarde. Tudo bem? Gostaria se me ajuda-se a um valor de 2000.00, uso este numero  845002982 para mpesa tanto o ponto 24,  Uma otima tarde.",Legitimate,141,boa tard tud bem gost ajudas val uso numer mpes tant pont otim tard
1012_0,sms,"Confirmado 8DJ55Z7JQ3F. Recebeste  2,000.00MT de 999864 - BCI SA aos 19/4/21  as 6:11 PM o novo saldo  M-Pesa e de 2,033.62MT.M-Pesa e facil!",Legitimate,141,confirm djzjqf receb mt bci sa pm nov sald mpes mtmp facil
1013_0,sms,"Transferencia da conta cartao 3613145/BCI para conta movel 842136685 no valor de 5.000,00 MZN efectuada com sucesso, em 2018-12-29 19:32:46. Ponto24.",Legitimate,149,transferenc cont carta bci cont movel val mzn efectu sucess pont
1014_0,sms,"Para confirmar a transaccao no valor de 5700.0 MZN, use o codigo: 859367. Em caso de duvida ligue ao Fala Daki atraves dos nrs. 84/87 0921224 ou 82 9991224.",Legitimate,156,confirm transacca val mzn use codig cas duvid lig fal dak atrav nr
1015_0,sms,"Confirmado AG36AOACJO2. Aos 3/7/23  as 12:20 PM levantaste 2,500.00MT no agente 48148 - 1-TABACARIA OLOF PALME 2. O novo saldo M-Pesa e de 494.94MT, a taxa foi de 40.00MT e o imposto de selo foi de 0.80MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,250,confirm agaoacj pm levant mt agent tabac olof palm nov sald mpes mt tax mt impost sel mt cas duvid lig mpes facil
1016_0,sms,Já transferi o valor,Legitimate,20,j transfer val
1017_0,sms,"Mana Mária, olá dias enviar um valor pra este número?.",Legitimate,54,man mri ol dia envi val pra nmer
1018_0,sms,"Confirmado 7ES245KSZ00. Registamos uma operacao de compra no valor de 2,134.00MT no comerciante POS BCI aos 28/5/20 as 12:23 PM. O teu novo saldo M-Pesa e de 18,329.00MT. M-Pesa e facil!",Legitimate,186,confirm esksz regist operaca compr val mt comerci po bci pm nov sald mpes mt mpes facil
1019_0,sms,boa tarde peço para enviar o valor na conta mpesa neste numreo 84151545 está em meu nome. Supera Almeida.,Legitimate,105,boa tard peo envi val cont mpes nest numre est nom sup alme
1020_0,sms,"Caro Cliente, os servicos Vodacom e compras de produtos Vodacom atraves do M-Pesa ja estao disponiveis. Obrigado pela compreensao. O futuro e tudobom. Vamos?",Legitimate,157,car client serv vodacom compr produt vodacom atrav mpes ja esta disponi obrig compreensa futur tudobom vam
1021_0,sms,"7GN04FR9SRK Confirmado. aos  23/7/20 as 12:02 PM 5,000.00MT foi levantando na ATM 000001 - Ponto24.O novo saldo   M-Pesa e de  14,980.00MT. M-Pesa e facil!",Legitimate,155,gnfrsrk confirm pm mt levant atm ponto nov sald mpes mt mpes facil
1022_0,sms,"Boa tarde, estou a vir levar os documentos",Legitimate,42,boa tard vir lev document
1023_0,sms,Confirmado 8FK16BUEYD3. Transferiste 350.00MT e a taxa foi de 4.00MT para 840368901 - Sufo aos 20/6/21 as 5:49 PM. O teu novo saldo M-Pesa e de 4.62MT. M-Pesa e facil!.,Legitimate,168,confirm fkbueyd transfer mt tax mt suf pm nov sald mpes mt mpes facil
1024_0,sms,Confirmado 8A325D9FTEC. Aos 3/1/21  as 12:23 PM levantaste 300.00MT no agente 352507 - 9-CHOBA MADO CHOBA. O novo saldo M-Pesa e de  13.00MT. M-Pesa e facil!,Legitimate,157,confirm adftec pm levant mt agent chob mad chob nov sald mpes mt mpes facil
1025_0,sms,"Millennium mobile
Trf. BIM/M-Pesa
From account:
75097692
To cellphone:
842069034
Amount:
310 MZN
Was done.
Transaction Nr.
804914574",Legitimate,132,millennium mobil trf bimmp from account to cellphon amount mzn wa don transaction nr
1026_0,sms,"Para confirmar a transaccao no valor de 1500.0 MZN, use o codigo: 303260. Em caso de duvida ligue ao Fala Daki atraves dos nrs. 84/87 0921224 ou 82 9991224.",Legitimate,156,confirm transacca val mzn use codig cas duvid lig fal dak atrav nr
1027_0,sms,"Caro cliente, procure saber, de cada operadora, quantos numeros se encontram registados em seu nome. Alguns podem estar a ser usados por pessoas estranhas. Mande cancelar,  ligue para o numero 100.",Legitimate,197,car client procur sab cad oper quant numer encontr regist nom algum pod us pesso estranh mand cancel lig numer
1028_0,sms,Confirmado 7J244T8PKZS. Transferiste 500.00MT e a taxa foi de 0.00MT para 846855845 - PAULO aos 2/10/20 as 6:03 PM. O teu novo saldo M-Pesa e de 831.00MT. M-Pesa e facil!.,Legitimate,171,confirm jtpkz transfer mt tax mt paul pm nov sald mpes mt mpes facil
1029_0,sms,"Confirmado 8BB45LI5FJQ. Transferiste 1,000.00MT e a taxa foi de 8.00MT para 842136685 - p aos 11/2/21 as 8:41 AM. O teu novo saldo M-Pesa e de 4,251.00MT. M-Pesa e facil!.",Legitimate,171,confirm bblifjq transfer mt tax mt p am nov sald mpes mt mpes facil
1030_0,sms,"Chuta la um 100mt  si tu tiver,tem um grupo de vend de roupa qu jà nao usamos. Quero uma cn ai si eu nao tirar o valor agora outra pessoa ira pagar. Irei t pagar depois",Legitimate,168,chut la mt si tivert grup vend roup qu j nao us quer cn ai si nao tir val agor outr pesso ira pag ire t pag
1031_0,sms,Titio tua pedir me-enviar 200mt quero ir contribuir amanha na escola...bom dia,Legitimate,78,titi ped meenvi mt quer ir contribu amanh escolabom dia
1032_0,sms,"Mano tdo bem? Sorla encomodar sei que estas apertado tambem depois da compra do carro, se poderes mi adiantar 2000mt, acertei a peça para o meu carro so n tenho o taco completo ta mi faltar esse 2000.",Legitimate,200,man tdo bem sorl encomod sei apert tamb compr carr pod mi adiant mt acert pea carr so n tac complet ta mi falt
1033_0,sms,"Para carregamento ZAP no ATM, seleccione: 1)Recargas 2)ZAPTV 3)Escolha o valor 4)Active ligando para 95100 ou em www.zap.co.mz",Legitimate,126,carreg zap atm seleccion recarg zaptv escolh val activ lig
1034_0,sms,Confirmado 8A305D8SV96. Transferiste 210.00MT e a taxa foi de 4.00MT para 842089613 - Julius aos 3/1/21 as 10:53 AM. O teu novo saldo M-Pesa e de 823.00MT. M-Pesa e facil!.,Legitimate,172,confirm adsv transfer mt tax mt jul am nov sald mpes mt mpes facil
1035_0,sms, Atenda telefone. Vais me meter em problemas. Preciso saber se já enviaste o valor para o nr que te mandei.????,Legitimate,111,atend telefon val met problem precis sab j envi val nr mand
1036_0,sms,"Confirmado AGH1ARBU8N7. Transferiste 1,236.00MT, a taxa foi de 10.00MT e o imposto de selo foi de 0.20MT para 840720422 - TOMAS aos 17/7/23 as 12:28 PM. O teu novo saldo M-Pesa e de 11,527.04MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,239,confirm agharbun transfer mt tax mt impost sel mt tom pm nov sald mpes mt cas duvid lig mpes facil
1037_0,sms,"Confirmado AFH5AL3JW0Z. Depositaste o valor de 40,000.00MT no agente 1-MAPUTO CELULAR LDA aos  17/6/23 as 2:48 PM. O teu novo saldo  M-Pesa e de 51,345.74MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,202,confirm afhaljwz deposit val mt agent maput celul lda pm nov sald mpes mt cas duvid lig mpes facil
1038_0,sms,"Transferencia da conta cartao 3613145/BCI para conta movel 865979656 no valor de 3.200,00 MZN efectuada com sucesso, em 2018-05-18 12:22:42. Ponto24.",Legitimate,149,transferenc cont carta bci cont movel val mzn efectu sucess pont
1039_0,sms,"Confirmado 7C143QHO2ZW. Registamos uma operacao de compra no valor de 1,000.00MT no comerciante EDM com referencia 14319398104 aos 1/3/20 as 8:08 AM. O teu novo saldo M-Pesa e de 9,009.00MT. M-Pesa e facil!",Legitimate,206,confirm cqhozw regist operaca compr val mt comerci edm referenc am nov sald mpes mt mpes facil
1040_0,sms,"Confirmado 8E1261NHW0I. Recebeste 510.00MT de 258849018210 - RAIMUNDO JOSE aos 1/5/21 as 2:34 PM. O teu novo saldo M-Pesa e de 2,473.62MT. M-Pesa e facil!",Legitimate,154,confirm enhw receb mt raimund jos pm nov sald mpes mt mpes facil
1041_0,sms,Confirmado 8FQ56D4SQFX. Transferiste 370.00MT e a taxa foi de 4.00MT para 847854786 - JULIO aos 26/6/21 as 6:00 PM. O teu novo saldo M-Pesa e de 700.62MT. M-Pesa e facil!.,Legitimate,171,confirm fqdsqfx transfer mt tax mt juli pm nov sald mpes mt mpes facil
1042_0,sms,Podes enviar o valor na conta movel,Legitimate,35,pod envi val cont movel
1044_0,sms,"Bom dia Babe, com estás? Já a caminho daí. Estive a pensar Na questão de volta do vovó. Não estou a encontrar uma saída.",Legitimate,120,bom dia bab est j caminh pens quest volt vov encontr sad
1045_0,sms,Mas tudo será melhor depois. Acredite babe😓,Legitimate,43,tud melhor acredit bab
1046_0,sms,"Confirmado AH80AXFM79O. O teu saldo  M-Pesa e  3,764.50MT  aos 8/8/23 as 3:48 PM. 
Na App Meu M-Pesa e mais facil. Baixa a App https://onelink.to/xanf67",Legitimate,152,confirm ahaxfm sald mpes mt pm app mpes facil baix app
1047_0,sms,"Desculpe! O seu saldo nao e suficiente para comprar este servico. Por favor, recarregue e tente novamente.",Legitimate,106,desculp sald nao sufici compr serv favor recarreg tent nov
1048_0,sms,Confirmado 7GI94EVCUBR. Recebeste 100.00MT de 258848114048 - d**** aos 18/7/20 as 8:56 AM. O teu novo saldo M-Pesa e de 640.00MT. M-Pesa e facil!,Legitimate,145,confirm gievcubr receb mt d am nov sald mpes mt mpes facil
1049_0,sms,preciso daquelo valor mande no mpesa,Legitimate,36,precis daquel val mand mpes
1050_0,sms,Kmk broh peço para enviar aquele 100 mt na minha conta,Legitimate,54,kmk broh peo envi mt cont
1051_0,sms,"Para autorizar a compra efetuada no comerciante Western Union US no valor de EUR 1002.90, introduza o Codigo de Autorizacao 9323196.",Legitimate,132,autor compr efetu comerci western union us val eur introduz codig autorizaca
1052_0,sms,"Confirmado 8CD35RQQFYZ. Transferiste 500.00MT e a taxa foi de 4.00MT para 844497074 - CELSO aos 13/3/21 as 8:23 PM. O teu novo saldo M-Pesa e de 3,731.62MT. M-Pesa e facil!.",Legitimate,173,confirm cdrqqfyz transfer mt tax mt cels pm nov sald mpes mt mpes facil
1053_0,sms,Nao tens saldo suficiente na conta  M-Pesa para comprar credito de 5.00MT. O teu saldo M-Pesa e de  0.38MT M-Pesa e facil!,Legitimate,122,nao tem sald sufici cont mpes compr credit mt sald mpes mt mpes facil
1054_0,sms,"Confirmado 6GT42R2RG4G. Aos 29/7/19  as 1:31 PM levantaste 6,000.00MT no agente 339320 - 9-BARRACA MUSSA 1. O novo saldo M-Pesa e de  5,071.00MT. M-Pesa e facil!",Legitimate,161,confirm gtrrgg pm levant mt agent barrac muss nov sald mpes mt mpes facil
1055_0,sms,Bom dia como estas? esto a espera do valor manda na minha conta mps,Legitimate,67,bom dia est esper val mand cont mp
1056_0,sms,"Confirmado 9KS09DJSET8. Aos 28/11/22  as 11:35 AM levantaste 2,000.00MT no agente 117113 - 9-EGIDIO DANIEL. O novo saldo M-Pesa e de  150.62MT. Em caso de duvida, liga 100. M-Pesa e facil!",Legitimate,188,confirm ksdjset am levant mt agent egidi daniel nov sald mpes mt cas duvid lig mpes facil
1057_0,sms,"Confirmado AGO9AT115KD. O teu saldo  M-Pesa e  688.28MT  aos 24/7/23 as 8:08 AM. 
Na App Meu M-Pesa e mais facil. Baixa a App https://onelink.to/xanf67",Legitimate,151,confirm agoatkd sald mpes mt am app mpes facil baix app
1058_0,sms,Estou a pedir para me enviar o valor na minha conta MPesa,Legitimate,57,ped envi val cont mpes
1059_0,sms,"Confirmado 8D885X21PVG. Transferiste 1,500.00MT e a taxa foi de 10.00MT para 842288684 - Milagre aos 8/4/21 as 5:16 PM. O teu novo saldo M-Pesa e de 1,503.62MT. M-Pesa e facil!.",Legitimate,177,confirm dxpvg transfer mt tax mt milagr pm nov sald mpes mt mpes facil
1060_0,sms,"Para confirmar a transaccao no valor de 10000.0 MZN, use o codigo: 580492. Em caso de duvida ligue ao Fala Daki atraves dos nrs. 84/87 0921224 ou 82 9991224.",Legitimate,157,confirm transacca val mzn use codig cas duvid lig fal dak atrav nr
1061_0,sms,"Caro Cliente, a transferencia para o NIB/conta bancaria 75097692, foi efectuada com sucesso.
M-Pesa e facil!",Legitimate,108,car client transferenc nibcont banc efectu sucess mpes facil
1062_0,sms,Bom dia mãe como está? peço 5.000.00 mts quero pagar ago da faculdade,Legitimate,69,bom dia est peo mt quer pag ago faculdad
1063_0,sms,Aló amigo peço para mandar o valor para este número,Legitimate,51,al amig peo mand val nmer
1064_0,sms,"Eng°, boa noite, ainda não recebi o valor.",Legitimate,42,eng boa noit aind receb val
1065_0,sms,"7EN944RQMRJ Confirmado. Compraste  200.00MT de  credito  aos 23/5/20 as 7:32 PM.O novo saldo  M-Pesa e de 2,533.00MT.M-Pesa e facil!",Legitimate,132,enrqmrj confirm compr mt credit pmo nov sald mpes mtmp facil
1066_0,sms,Acabei de falar com a pessoa e disse ainda não comprou. Assim que me retornar o valor te envio.,Legitimate,95,acab fal pesso diss aind compr assim retorn val envi
1067_0,sms,"Informamos que a sua conta movel efectuou Levantamento, em 2018-05-02 09:09:39, no valor de 1.000,00 MZN. Ponto24",Legitimate,113,inform cont movel efectu levant val mzn pont
1068_0,sms,"Prezado Amigo, peço e muito agradeço que me envie 500Mts para minha conta Movel ou Mpesa no contacto 846525454",Legitimate,110,prez amig peo agrade envi mt cont movel mpes contact
1069_0,sms,Bom dia babe...dormi tarde...mas dormi bem,Legitimate,42,bom dia babedorm tardem dorm bem
1070_0,sms,"Transferencia da conta cartao 3364428/BCI para conta movel 825407883 no valor de 5.000,00 MZN efectuada com sucesso, em 2017-10-21 06:33:51. Ponto24.",Legitimate,149,transferenc cont carta bci cont movel val mzn efectu sucess pont
1071_0,sms,Confirmado 8HN66OFHM0W. Transferiste 260.00MT e a taxa foi de 4.00MT para 849699551 - JEREMIAS aos 23/8/21 as 8:15 AM. O teu novo saldo M-Pesa e de 593.62MT. M-Pesa e facil!.,Legitimate,174,confirm hnofhmw transfer mt tax mt jerem am nov sald mpes mt mpes facil
1072_0,sms,Bom dia pai ainda não recebi o valor,Legitimate,36,bom dia pai aind receb val
1073_0,sms,"7F1146DK175. Caro Cliente, o codigo para efectuar pagamento usando a conta M-Pesa e 127957. Tens 15min para usa-lo em qualquer POS BCI  antes que expire. O teu saldo e de 6329.00 MT. M-Pesa e facil!",Legitimate,198,fdk car client codig efectu pag us cont mpes tem min usal qualqu po bci ant exp sald mt mpes facil
1074_0,sms,Bom dia babe. Tenha um optimo dia,Legitimate,33,bom dia bab opt dia
1075_0,sms,"7DU940PU0KF. Caro Cliente, o codigo para efectuar pagamento usando a conta M-Pesa e 139812. Tens 15min para usa-lo em qualquer POS BCI  antes que expire. O teu saldo e de 8103.00 MT. M-Pesa e facil!",Legitimate,198,dupukf car client codig efectu pag us cont mpes tem min usal qualqu po bci ant exp sald mt mpes facil
1076_0,sms,Ol  desculpe Aquele  Valor Transfere Neste Numero 846833016.M-pesa ou conta movel vem Nome de MARCO SAIMONE ok,Legitimate,110,ol desculp val transf nest numer mpes cont movel vem nom marc saimon ok
1077_0,sms,"7FG248Z45J2 confirmado. Recebeste o pagamento de  5,000.00MT  de 999864 - BCI SA aos 16/6/20 as 10:27 AM. O novo saldo M-Pesa e de 5,048.00MT M-Pesa e facil!",Legitimate,157,fgzj confirm receb pag mt bci sa am nov sald mpes mt mpes facil
1078_0,sms,"Millennium mobile
Trf. BIM/M-Pesa
Da Conta:
75097692
Para o numero:
848488080
No montante de:
500MZN
Foi efectuada",Legitimate,114,millennium mobil trf bimmp cont numer mont mzn efectu
1079_0,sms,"Confirmado 7G954DE6NVT. a reversao da transaccao 7G904DE6IQY foi efectuada com sucesso aos 9/7/20 as  4:16 PM e 2,000.00MT foram creditados na tua conta M-Pesa o novo saldo M-Pesa e de 2,853.00MT. M-Pesa e facil!",Legitimate,212,confirm gdenvt reversa transacca gdeiqy efectu sucess pm mt credit cont mpes nov sald mpes mt mpes facil
1080_0,sms,"Regina, envie o valor que pretende mandar para meu p24 ou Mpza",Legitimate,62,regin envi val pretend mand p mpz
1081_0,sms,"AH98AXKRTDG Confirmed. 160.00MT sent, the fee was 7.00MT and Stamp duty was 0.14MT to 876509555 - Mobile Money/SIMO on 9/8/23 at 7:36 AM. New M-Pesa balance is 3,186.14MT. M-Pesa e facil!",Legitimate,187,ahaxkrtdg confirmed mt sent the fee wa mt and stamp duty wa mt to mobil moneys on at am new mpes balanc is mt mpes facil
